Date,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),Wx,Wy,max Wx,max Wy
2009-01-12,998.6683333333334,-5.4070833333333335,267.85875000000004,-9.770833333333334,72.63333333333334,4.2525,2.9258333333333333,1.3266666666666669,1.8245833333333328,2.93,1298.21,-2.213637496815783,-0.4833907922816802,-3.3691147930446186,-0.6437275340958366
2009-01-13,990.2545833333332,-1.6379166666666662,272.28416666666664,-8.231666666666667,61.48624999999999,5.56375,3.2916666666666665,2.27125,2.0716666666666663,3.3241666666666667,1269.09,-2.299358361372349,-0.11115857538513313,-3.5362272566461748,-0.115498666525538
2009-01-14,987.5479166666664,-4.7558333333333325,269.36791666666664,-7.708749999999997,80.34916666666666,4.432916666666666,3.5091666666666668,0.9254166666666666,2.2129166666666658,3.5525,1280.2495833333332,-0.6390085540531781,0.06307956016168181,-1.2230224124461115,0.2646008929020491
2009-01-15,993.9787500000003,0.05333333333333329,273.68666666666667,-1.3029166666666665,90.80833333333337,6.185,5.569583333333332,0.6175,3.4929166666666664,5.602916666666665,1264.7604166666667,-0.2897234337517429,0.09370703034875333,-0.6957797856688548,0.16532765027594545
2009-01-16,997.5983333333336,-2.8320833333333333,270.5158333333333,-3.846250000000001,92.875,5.00125,4.607083333333333,0.39333333333333337,2.8774999999999995,4.62,1283.3804166666666,-1.4330161388994334,-0.3575354675407181,-2.170281144065743,-0.5264531193319139
2009-01-17,992.2516666666666,-0.01666666666666657,273.7516666666666,-1.8179166666666664,87.66666666666669,6.143333333333333,5.375416666666667,0.7683333333333334,3.377083333333332,5.417083333333334,1262.9758333333334,-2.1362835097527206,0.15855585512912518,-3.3516768294491066,0.2924699324215419
2009-01-18,979.3079166666664,2.54375,277.3595833333333,-0.09749999999999996,82.96916666666667,7.3691666666666675,6.0666666666666655,1.3004166666666668,3.86375,6.19625,1234.5458333333333,-2.6221324057428967,-0.7414666371187235,-4.035381336816575,-1.1594019299913338
2009-01-19,972.9854166666668,2.52625,277.8570833333334,-0.7241666666666663,79.14999999999998,7.3537500000000025,5.832916666666668,1.5225,3.7395833333333335,5.999166666666667,1226.7475000000004,-3.251636375049656,-0.4085950039975497,-5.004059624973523,-0.5655047143127104
2009-01-20,971.10125,3.3158333333333334,278.8066666666667,0.03458333333333313,79.33333333333333,7.8537500000000025,6.164583333333333,1.6891666666666671,3.96,6.351666666666668,1220.7970833333334,-1.538928391721366,-0.8660178123353318,-2.331090462460606,-1.3537662719844483
2009-01-21,980.0954166666667,-1.5658333333333332,273.1608333333334,-2.5891666666666664,92.80416666666665,5.475416666666668,5.056666666666667,0.4174999999999999,3.214583333333333,5.158333333333334,1254.7029166666666,-0.4912939571900628,-0.11679502230376172,-0.8784767114039335,-0.14164747063584604
2009-01-22,978.6116666666667,-1.1412499999999997,273.70874999999995,-3.1625,86.79208333333332,5.692083333333333,4.8425,0.8504166666666668,3.082916666666668,4.9470833333333335,1251.0337499999996,-2.709240457393651,-0.09205144921602204,-4.063828232518373,-0.04392098889073368
2009-01-23,955.8316666666667,1.3795833333333334,278.1204166666667,-2.015833333333333,78.36083333333335,6.8583333333333325,5.363333333333333,1.4966666666666668,3.503333333333334,5.619583333333334,1210.4791666666667,-5.017775087263512,-0.25005486267666965,-7.478468850911838,-0.4106462098967245
2009-01-24,960.8029166666664,2.6779166666666665,279.0125,-1.564166666666667,74.27708333333334,7.43375,5.464583333333334,1.9708333333333328,3.5470833333333336,5.688333333333333,1210.8370833333329,-2.225601273271542,-1.6810466242938835,-3.34291332884905,-2.562060669970536
2009-01-25,973.9891666666666,0.9758333333333332,276.21041666666673,-1.74125,82.83541666666666,6.642083333333333,5.381666666666668,1.2608333333333337,3.44375,5.526250000000001,1235.2133333333334,-0.7752693044775296,0.02120187104364896,-1.3911187319882663,0.11910820859242476
2009-01-26,977.1374999999997,-3.325,271.62583333333333,-3.78875,96.575,4.7995833333333335,4.6345833333333335,0.16541666666666668,2.954166666666667,4.742083333333333,1259.2633333333335,1.064715939691784,0.3836433478954661,1.5127402736014617,0.5951421057916891
2009-01-27,985.9370833333336,-1.335,272.9308333333334,-1.48375,98.90833333333336,5.539166666666668,5.477916666666665,0.06083333333333335,3.4633333333333334,5.55625,1260.8837500000004,1.9887389018755268,0.9760695020375122,2.9039106024581787,1.4440916240693809
2009-01-28,992.7470833333333,-2.46875,271.25708333333347,-2.985833333333334,96.26666666666668,5.095,4.905833333333334,0.18833333333333327,3.080833333333333,4.9425,1275.2104166666666,0.0,0.0,0.0,0.0
2009-01-29,996.8,-2.3841666666666668,271.0245833333334,-4.0325,88.44583333333333,5.126666666666667,4.529583333333332,0.5979166666666668,2.8316666666666657,4.543749999999998,1280.2104166666666,0.765038668227115,1.1766001063028746,1.2218748705985374,2.11316590307721
2009-01-30,998.93875,-2.3966666666666665,270.84583333333336,-5.235416666666667,80.7875,5.120833333333334,4.1366666666666685,0.9845833333333333,2.5795833333333333,4.14,1283.2120833333329,0.8075536354674296,1.7922257466946745,1.3649398302891556,3.1884943875296083
2009-01-31,994.5141666666664,-1.9975000000000005,271.59041666666667,-3.6600000000000006,88.47500000000002,5.277083333333334,4.664583333333333,0.6104166666666667,2.9225000000000008,4.690416666666667,1275.385,1.9597265570013944,1.5695340890640823,2.9955000076929506,2.51093597352114
2009-02-01,985.8799999999997,-3.364583333333333,270.89583333333337,-5.772083333333335,83.39999999999998,4.765416666666667,3.96875,0.7958333333333334,2.5083333333333333,4.027499999999999,1271.0391666666667,2.919364327330953,2.7405967139747465,4.622170561984476,4.4264035560973225
2009-02-02,980.0704166666667,-0.7679166666666662,273.9670833333334,-3.735,80.52250000000002,5.861666666666667,4.673333333333334,1.1883333333333337,2.9716666666666667,4.769583333333332,1251.2695833333332,0.4878815287676704,0.8057087078142003,0.7402222439966492,1.4014681114669818
2009-02-03,973.9283333333334,0.045000000000000116,275.2775,-1.7979166666666666,88.06208333333336,6.264166666666667,5.37875,0.8862500000000001,3.4424999999999994,5.5233333333333325,1239.4108333333334,-0.10706765494736696,-0.006388389270097186,-0.16903685310134928,0.10330929425853312
2009-02-04,972.0833333333336,-1.0595833333333329,274.31291666666664,-2.2675,91.97499999999998,5.785833333333333,5.2195833333333335,0.56625,3.3470833333333334,5.3691666666666675,1242.1691666666666,-0.14719764047896336,-0.02426521824947717,-0.37457125430819627,0.006704990872492771
2009-02-05,972.0133333333333,1.8808333333333327,277.2816666666667,-0.3275,86.06166666666668,7.100833333333334,5.97625,1.1250000000000002,3.833333333333334,6.149166666666666,1228.3849999999998,-1.7299929642147118,-0.0487484766564292,-2.630871940883388,-0.003302252786097843
2009-02-06,968.4483333333334,2.575416666666666,278.27625000000006,-0.2925,82.14124999999999,7.5225,6.005,1.5195833333333335,3.865416666666666,6.199583333333334,1220.8383333333334,-0.6674428874028487,-0.2117880880264177,-1.1293068927603478,-0.2588996682150197
2009-02-07,961.86,1.3879166666666665,277.61750000000006,-0.7362500000000004,86.07166666666666,6.850833333333332,5.823333333333334,1.0266666666666668,3.775833333333333,6.055833333333332,1217.7766666666666,-0.3162524565948205,-0.610425465948843,-0.6742808401128769,-1.0000657578230203
2009-02-08,973.4358333333333,1.143333333333333,276.4245833333334,-2.9424999999999994,74.79666666666667,6.652083333333333,4.970416666666666,1.6833333333333331,3.1845833333333338,5.109166666666669,1233.8945833333335,-0.2304984368305969,-1.6679214610404265,-0.3825836070619516,-3.27380559205737
2009-02-09,980.0395833333336,-0.21291666666666675,274.52416666666664,-4.551666666666667,73.10166666666667,6.0625,4.3575,1.7050000000000003,2.77,4.445833333333332,1248.7754166666666,-3.1019956662533694,-1.036388560991398,-4.4518481321935655,-1.4417751771558194
2009-02-10,964.1954166666666,2.459166666666667,278.5120833333333,0.11958333333333347,84.97291666666666,7.3916666666666675,6.204999999999997,1.1845833333333335,4.015833333333333,6.438749999999999,1215.8358333333333,-4.1756169093589985,-2.0091950168192363,-6.47727493951336,-3.2483377989013587
2009-02-11,979.1245833333332,0.3133333333333334,275.12999999999994,-2.93625,79.12249999999995,6.2558333333333325,4.925833333333334,1.3304166666666668,3.1366666666666667,5.032916666666666,1244.875,-0.19463169290135648,-2.9577312549141848,-0.2970833965721357,-5.700886812401277
2009-02-12,986.6629166666664,-1.3658333333333332,272.84083333333325,-4.90875,77.2808333333333,5.5425,4.262083333333333,1.2816666666666667,2.6920833333333336,4.320833333333334,1262.5712500000004,0.4569025837176824,-1.4753558437593617,0.8419043544073846,-2.687349760234841
2009-02-13,989.2716666666664,-1.3833333333333335,272.61791666666664,-3.679583333333333,84.78041666666665,5.560833333333334,4.67375,0.8858333333333336,2.9441666666666664,4.726250000000001,1265.8300000000004,-0.31220155664545074,-1.4167261606743713,-0.504373312339169,-2.4994524896321475
2009-02-14,994.7820833333333,-3.5362500000000003,270.03041666666667,-5.5545833333333325,85.91250000000002,4.73,4.07875,0.65125,2.5550000000000006,4.101666666666667,1283.3475,0.3336487719100258,-0.8693569263072344,0.7193587005216031,-1.4666923486917234
2009-02-15,998.8125,-4.338333333333333,268.915,-7.1999999999999975,80.92916666666669,4.49125,3.5716666666666668,0.9216666666666667,2.2275,3.5762500000000013,1292.7154166666667,-1.5757031194008329,-0.9793697255665946,-2.487872354545901,-1.4914681676603292
2009-02-16,991.1241666666666,0.13625,273.995,-1.7320833333333336,87.30000000000004,6.2108333333333325,5.404166666666666,0.8079166666666667,3.39875,5.454583333333333,1260.8033333333335,-1.051708080540967,-1.4571085486181443,-1.8308322477481345,-2.5391005326113643
2009-02-17,991.095,-2.317916666666666,271.54041666666666,-4.242083333333333,87.11083333333332,5.184999999999999,4.557083333333333,0.6266666666666666,2.8679166666666664,4.602916666666668,1272.6220833333334,2.0985594468265014,0.7647149089693853,3.222381903313062,1.0549263487480354
2009-02-18,999.42,-4.084583333333334,269.1220833333333,-7.330000000000001,78.7225,4.537916666666667,3.5274999999999994,1.0112500000000002,2.1987499999999995,3.5283333333333333,1292.2158333333332,0.14682695083533412,-0.943996658269854,0.3525992056641005,-1.6730494975264818
2009-02-19,997.8854166666664,-4.6970833333333335,268.62625,-8.8225,74.36708333333334,4.529583333333333,3.172916666666667,1.356666666666667,1.98,3.1804166666666664,1293.6995833333333,-1.4232964970069757,-0.5764768696299637,-2.276968970762694,-0.9588674422203216
2009-02-20,996.6762500000003,0.1908333333333334,273.61166666666674,-0.6345833333333333,94.19166666666668,6.235833333333333,5.868333333333332,0.3679166666666666,3.6695833333333336,5.887083333333334,1267.393333333333,-0.9534371310102614,-1.0690890558831538,-1.7060722101262122,-1.618368935759371
2009-02-21,1000.6304166666667,1.0941666666666667,274.20375,0.2658333333333333,94.20416666666668,6.61625,6.229583333333334,0.3875000000000001,3.880833333333332,6.225000000000001,1268.03,-0.34295156166357965,-1.3991679280429152,-0.5896167338670376,-2.4496458118810622
2009-02-22,992.145,1.8766666666666667,275.66,1.1295833333333334,94.86666666666667,7.049166666666667,6.65875,0.3920833333333333,4.185833333333333,6.715,1253.5445833333329,-1.0317943471461952,-1.0720859635899058,-1.8536239747931291,-2.023977801484809
2009-02-23,985.6166666666667,2.485416666666667,276.79,0.5420833333333333,87.07916666666668,7.3183333333333325,6.359166666666668,0.9604166666666664,4.022916666666666,6.4525000000000015,1242.6016666666667,-0.4037521503379336,-2.5217410867418653,-0.7586801378482958,-4.817680950452494
2009-02-24,995.57875,-0.3445833333333333,273.16333333333336,-1.3179166666666666,93.10833333333336,5.958333333333332,5.5462500000000015,0.4112500000000001,3.4729166666666664,5.5704166666666675,1268.5845833333335,0.5006978710629661,-0.1181147632600999,1.0737980504326117,-0.08012256456752707
2009-02-25,999.99375,1.3808333333333334,274.5416666666667,-1.4945833333333336,82.44625,6.883333333333334,5.482500000000001,1.40125,3.417499999999998,5.4820833333333345,1266.4108333333334,-1.6822431188237577,-1.0084541151963633,-2.5825892296177466,-1.545215227177076
2009-02-26,990.7804166666664,3.932500000000001,277.8279166666666,0.5541666666666668,78.85833333333333,8.125833333333333,6.370416666666667,1.7558333333333336,4.01,6.431250000000001,1242.6254166666665,-1.8628738146164483,-1.833639915805805,-3.4000358395032584,-3.3930113068584244
2009-02-27,987.7008333333334,4.830000000000001,278.97583333333336,2.9483333333333337,87.67499999999997,8.643333333333333,7.567499999999999,1.0758333333333334,4.779166666666666,7.660416666666666,1234.16125,-0.5890228953574226,-1.927201535328016,-1.1875170851527752,-3.832216726851353
2009-02-28,988.5041666666666,6.5808333333333335,280.6670833333334,5.452916666666668,92.5125,9.75625,9.025833333333333,0.7295833333333333,5.6999999999999975,9.13125,1226.7454166666666,-0.8493375822655879,-0.606376705920611,-1.4239083741038716,-0.9879605394724426
2009-03-01,984.9004166666664,5.4625,279.83875000000006,3.3283333333333336,87.06333333333332,9.15708333333333,7.7775000000000025,1.377916666666667,4.926666666666667,7.896666666666667,1227.8574999999996,-2.145956970101756,0.3325235799015964,-3.212407834766553,0.492159307772781
2009-03-02,985.6433333333334,5.444583333333334,279.75916666666666,3.550416666666667,87.6375,9.032083333333333,7.899166666666669,1.133333333333333,4.998749999999999,8.012500000000001,1228.71375,-1.5574401063091048,-0.4883611344197768,-2.395527271382195,-0.8164697325455208
2009-03-03,987.6141666666667,3.994166666666667,278.1433333333334,-0.4270833333333332,75.05791666666669,8.21875,5.9875,2.23125,3.779166666666667,6.060416666666668,1238.585833333333,-1.3274477880036202,-0.8456533670731884,-1.9622219147889448,-1.0956980958043137
2009-03-04,971.2804166666667,4.53,280.0191666666667,0.3470833333333334,75.14541666666669,8.65125,6.292916666666668,2.359166666666667,4.042916666666667,6.482499999999999,1215.7241666666666,-2.388402009802976,0.3440930938492366,-3.669005520030154,0.5127862716882559
2009-03-05,959.8858333333334,2.1375,278.54041666666666,1.2775,94.09583333333336,7.261250000000001,6.800416666666668,0.4591666666666666,4.42,7.085416666666667,1211.5233333333333,1.1592133949201904,0.17147346672356045,1.796260363627806,0.2457274920967001
2009-03-06,965.8841666666666,3.9837499999999992,279.91,3.65,97.68333333333334,8.139583333333334,7.953750000000002,0.18583333333333327,5.140416666666667,8.238333333333333,1210.33625,1.497786188746023,0.0782778806448867,2.1952139638282957,-0.00481148661793455
2009-03-07,981.3075,1.7808333333333328,276.42999999999995,0.6745833333333335,92.40000000000002,6.962083333333332,6.4291666666666645,0.53375,4.085833333333333,6.552083333333335,1240.2975,-0.4709393128804589,-1.9356631870746008,-0.7310825933288351,-3.335717966295209
2009-03-08,980.2933333333334,2.7016666666666667,277.4383333333334,0.9220833333333333,88.52499999999998,7.595000000000002,6.6125000000000025,0.9804166666666666,4.210416666666667,6.750000000000001,1235.0008333333333,-3.015743450183161,-1.1681480218511375,-4.535725775438448,-1.656709573421728
2009-03-09,979.839166666667,3.8837500000000014,278.6620833333332,-0.36625,74.5616666666667,8.09125,5.993333333333332,2.099166666666666,3.81375,6.118333333333332,1229.2366666666667,-1.3448409304287032,-2.187309411700458,-2.507651453198064,-4.019389145025005
2009-03-10,982.0266666666668,3.6341666666666654,278.23500000000007,0.5212500000000001,80.31250000000001,7.946666666666666,6.353333333333333,1.5945833333333337,4.034166666666667,6.470416666666666,1232.935416666667,-2.9495399124660366,-2.01830435413884,-4.4187824388599255,-3.110331001032511
2009-03-11,988.8666666666664,2.934166666666666,276.9795833333334,0.4012500000000001,84.09374999999999,7.591666666666666,6.297083333333334,1.2966666666666666,3.969583333333332,6.3675,1244.7166666666667,-0.2500583797558255,-2.0980583468569742,-0.3110868666831125,-3.7183441092483256
2009-03-12,992.4275,2.925416666666667,276.6858333333332,1.09625,87.80833333333334,7.5616666666666665,6.638750000000003,0.9229166666666668,4.172083333333333,6.690833333333333,1249.0991666666666,-1.9041558852278344,-1.5297463081105345,-3.0727089061304587,-2.3773176645283742
2009-03-13,991.3433333333336,6.6062499999999975,280.46375,2.1566666666666667,74.28999999999998,9.852916666666667,7.156666666666666,2.6954166666666666,4.503333333333334,7.220416666666668,1231.0958333333333,-0.3505994039910301,-2.4216665478693624,-0.6013586402001306,-4.223181905178047
2009-03-14,990.9158333333336,5.199583333333333,279.08916666666664,1.6037499999999998,79.02624999999998,9.160833333333333,6.903750000000001,2.2579166666666666,4.345416666666666,6.968333333333334,1237.1441666666667,-1.7989716698832865,-0.42722900559021504,-2.7303746680821415,-0.5828581419870072
2009-03-15,994.6920833333336,6.2,279.78541666666666,4.32375,87.79166666666669,9.495416666666666,8.336249999999998,1.1583333333333337,5.229166666666668,8.38125,1236.4554166666665,-0.4690633154304513,-2.0071344442897923,-0.8664190635219887,-3.7119114463334992
2009-03-16,1004.0675,6.166666666666668,279.0004166666667,3.7795833333333344,84.99166666666666,9.483333333333333,8.01625,1.467083333333333,4.980833333333334,7.984166666666668,1248.4525,-0.4761952214521852,-1.3857793242478935,-0.7866134194037397,-2.2532338737454713
2009-03-17,1003.5845833333334,6.408333333333332,279.28125,1.6408333333333334,72.36624999999997,9.69625,6.963333333333334,2.7329166666666667,4.327916666666666,6.939999999999999,1247.3175,-0.22108416887987825,-1.9391630170751517,-0.3114331291685472,-3.659278207502321
2009-03-18,1002.8579166666664,3.9020833333333336,276.83708333333334,-2.62,64.04166666666667,8.228333333333332,5.04,3.189166666666667,3.13125,5.02625,1258.6945833333334,-0.4929032431962718,-2.399591732553069,-0.8325454770312235,-4.19802233014318
2009-03-19,998.2516666666667,2.674166666666667,275.97208333333333,-2.220416666666667,70.67916666666669,7.420416666666667,5.243333333333334,2.179583333333333,3.273333333333333,5.252916666666667,1258.2470833333332,1.941879168610204,-0.12823719485530755,3.2850468580592547,-0.13646908284776338
2009-03-20,1003.9583333333336,0.10833333333333336,272.9616666666667,-6.3220833333333335,62.11458333333334,6.171666666666668,3.806666666666667,2.364583333333333,2.36125,3.7916666666666674,1278.011666666667,1.2197831454475252,0.7431118687654094,1.9697531434979216,1.2130177852895483
2009-03-21,1000.7666666666668,1.6479166666666665,274.74916666666667,-6.360000000000002,58.22166666666666,7.1137500000000005,3.7995833333333326,3.314166666666667,2.364583333333333,3.795416666666666,1267.0875,-0.7516558330330901,-0.6164069430557172,-1.3700242566652772,-1.154865103808192
2009-03-22,993.44,3.75625,277.44000000000005,-1.8158333333333327,67.27749999999999,8.1825,5.4195833333333345,2.7637500000000004,3.4008333333333334,5.457083333333332,1247.3604166666667,-0.6439374060090405,-2.0450737852716374,-1.3246678908265794,-4.190044143201933
2009-03-23,980.2541666666666,5.822916666666668,280.58166666666665,1.479583333333333,74.02833333333334,9.301666666666668,6.817499999999999,2.484583333333333,4.3362500000000015,6.953333333333334,1220.8379166666666,-1.5765919112937703,-3.933404814451555,-3.0394420235732684,-7.641903469629365
2009-03-24,975.5925,1.3004166666666666,276.4091666666667,-2.5420833333333337,76.17875,6.782916666666668,5.085000000000001,1.6975,3.24875,5.21375,1235.9320833333334,-0.09656886260907947,-2.604214533087601,0.035493984447798534,-4.6880213580048045
2009-03-25,976.3091666666667,-0.2645833333333333,274.7758333333333,-2.9358333333333326,82.48875000000002,6.043333333333334,5.00125,1.0416666666666663,3.195,5.127083333333333,1243.9833333333333,-2.29449020652458,-0.5635382779038408,-3.4205685704751225,-0.7691558892033693
2009-03-26,977.1275,4.185833333333334,279.18625000000003,1.1249999999999998,81.35166666666667,8.33,6.633333333333333,1.696666666666666,4.232500000000001,6.789166666666668,1224.2370833333332,-2.833384181508814,-2.203408183632145,-4.165385414705123,-3.2913192444018966
2009-03-27,973.3866666666664,5.96,281.2825,2.3266666666666667,77.82500000000003,9.372916666666667,7.24125,2.130416666666666,4.640833333333333,7.439583333333334,1211.4762500000004,-2.6037675554454083,-1.9817878376260891,-4.068603279002612,-3.078830615032261
2009-03-28,972.8895833333336,5.303333333333332,280.6620833333334,1.6479166666666665,77.56458333333333,9.012916666666666,6.9025000000000025,2.1108333333333342,4.425416666666667,7.0950000000000015,1213.9237499999995,-3.186979656556607,-1.0972361307319882,-4.765846998279758,-1.660051773984219
2009-03-29,980.9570833333336,5.8275000000000015,280.52458333333334,0.4350000000000001,69.09208333333333,9.31125,6.31125,2.9995833333333333,4.012083333333334,6.43375,1221.9458333333334,-0.4364685652949359,-0.9456613039335204,-0.4015765493936983,-1.4506323061385669
2009-03-30,992.6745833333333,4.7,278.44583333333327,0.9404166666666666,77.14791666666666,8.615416666666668,6.545416666666667,2.07,4.111666666666667,6.593333333333335,1241.4908333333335,0.7307484804567816,0.4519847720031309,1.1308230319754942,0.7741915232043594
2009-03-31,996.69875,4.617916666666667,278.0433333333333,-0.4800000000000002,73.04375,9.041666666666668,5.927083333333332,3.11375,3.709166666666668,5.947916666666668,1247.6525,0.4033204724831185,0.7092407409764445,0.6793910045937359,1.321975923507263
2009-04-01,993.8570833333333,7.185416666666666,280.84083333333336,-0.28708333333333336,62.27166666666667,10.713333333333333,5.998333333333334,4.715000000000002,3.76375,6.036666666666666,1232.6045833333335,1.8023260320979049,1.9058351670226923,2.8025296012893754,3.1639071673859136
2009-04-02,993.4562499999997,10.6,284.29291666666666,2.8070833333333334,59.27333333333333,13.180833333333332,7.5391666666666675,5.642499999999999,4.734583333333333,7.589999999999999,1216.3820833333334,2.971882501994344,1.3706067286295331,4.375166205728759,2.3931136956543217
2009-04-03,990.4666666666666,12.878333333333332,286.82625,4.587916666666668,61.392083333333346,16.145833333333336,8.521249999999998,7.624166666666667,5.368750000000001,8.603333333333332,1203.0483333333334,-1.2523222316631557,0.030265015934059326,-2.0583808305472813,0.15751233656698907
2009-04-04,991.2254166666664,13.406249999999998,287.2891666666667,7.669166666666666,69.93958333333333,16.09958333333333,10.575416666666667,5.524583333333332,6.662916666666668,10.668333333333337,1200.47625,-0.22328286773570014,-0.4349509251637864,-0.5240055152613837,-0.8256115266827792
2009-04-05,995.4233333333333,11.066250000000002,284.5995833333333,7.279166666666668,77.92875000000002,13.272083333333335,10.233333333333334,3.0383333333333327,6.4191666666666665,10.279583333333333,1215.3379166666666,0.9945604294926556,0.7863327451368042,1.4889504813201768,1.289476234986773
2009-04-06,990.245,11.965000000000002,285.9295833333333,7.372083333333332,75.24541666666669,14.61166666666667,10.35375,4.257916666666668,6.5325000000000015,10.45875,1205.4745833333334,-0.04244764039744677,0.4070620091751469,-0.17747771666616,0.7479010606059132
2009-04-07,984.4704166666667,12.784166666666666,287.2291666666667,6.95,71.83125,15.666666666666664,10.036250000000004,5.6308333333333325,6.365833333333335,10.19375,1195.2125,-0.5594883120365769,-0.10585730005231264,-0.904877910762285,-0.16964129485246748
2009-04-08,986.8416666666667,12.822500000000005,287.0683333333333,6.87,68.67791666666669,15.117083333333332,9.95416666666667,5.162916666666668,6.298750000000001,10.0875,1197.6554166666665,-1.7645855021320562,-1.2584565463773247,-2.7565028531465825,-1.8379715786614537
2009-04-09,989.7954166666667,12.522499999999996,286.5225,6.6120833333333335,67.91291666666667,14.819166666666668,9.81,5.010000000000002,6.189166666666668,9.91125,1202.5895833333334,-0.13732382430466156,0.21283843579309805,-0.3423621823558439,0.40783329428115705
2009-04-10,985.04125,14.1325,288.53791666666666,7.09625,67.18541666666667,17.413333333333334,10.147083333333336,7.26625,6.434166666666669,10.302916666666668,1190.469166666667,-0.2050770726802512,0.7512628893566129,-0.5253519043846069,1.6183425040973596
2009-04-11,982.5020833333334,15.230833333333333,289.85,8.434166666666666,65.77208333333333,17.977916666666665,11.09375,6.885416666666668,7.053333333333334,11.290833333333332,1182.0470833333334,1.6110973245062203,0.9834742416345438,2.472280464255224,1.6490760822504258
2009-04-12,983.8420833333333,14.115833333333333,288.6175,6.3337499999999975,61.84375,16.689166666666665,9.636250000000002,7.051666666666668,6.1149999999999975,9.795416666666666,1188.9037500000004,1.6934566668816593,0.8771143743385664,2.5599892441675403,1.4081384667739107
2009-04-13,982.3716666666666,12.77708333333333,287.39708333333334,6.177916666666667,66.43916666666668,15.514166666666664,9.518333333333333,5.995416666666666,6.049166666666667,9.69,1192.8666666666666,1.1731402169001566,0.7093419243041962,1.617885199591127,1.1224762819146534
2009-04-14,982.4125,13.642083333333336,288.26125000000013,6.837083333333332,66.11833333333333,16.44416666666667,9.954583333333334,6.490416666666667,6.3270833333333325,10.132083333333336,1189.1199999999994,0.7719712319139185,0.6579908765235057,1.1582864379626647,1.111317724672815
2009-04-15,983.97875,14.835,289.3279166666667,5.187916666666665,57.39166666666667,17.90375,8.880416666666667,9.025833333333336,5.632083333333334,9.024166666666668,1186.6554166666665,0.008604239629069088,1.0020580818376197,0.007273624037334918,1.8633374589249567
